date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:14:31	261558/261558	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7b15ac06495c772d80e38916cec41e95%22	https://lacheie.com/products/3-reclame?_pos=1&_psq=3&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame93fc.html	(from https://lacheie.com/)
00:14:31	174124/174124	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2008:20:37%20GMT	https://lacheie.com/cdn/shop/files/333.png?v=1716584258	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/333db8d.png	(from https://lacheie.com/)
00:14:32	244804/244804	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:90f9b78bcedbea5be4907d736697ba73%22	https://lacheie.com/products/3-reclame-campanie-tiktok-ads	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/3-reclame-campanie-tiktok-ads.html	(from https://lacheie.com/)
00:14:32	18065/18065	---M-Z	200	added ('OK')	text/css	etag:W/%224691-p8Uo3JAYru/tmlIzcWjeyyIOL2E%22	https://cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.css	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.css	(from https://lacheie.com/)
00:14:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:33%20GMT	http://lacheie.com/cdn/shop/files/arabescu.webp?v=1717430185	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/arabescu33b5.webp	(from https://lacheie.com/)
00:14:33	7607/7607	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2013:09:51%20GMT	https://lacheie.com/cdn/shop/files/arabescu.webp?v=1717430185	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/arabescu33b5.png	(from https://lacheie.com/)
00:14:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:34%20GMT	http://lacheie.com/cdn/shop/files/lemnaru.jpg?v=1717441873	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/lemnaru3ee8.jpg	(from https://lacheie.com/)
00:14:34	2012/2012	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:34%20GMT	https://lacheie.com/cdn/shop/files/lemnaru.jpg?v=1717441873	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/lemnaru3ee8.jpg	(from https://lacheie.com/)
00:14:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:35%20GMT	http://lacheie.com/cdn/shop/files/IMG_2748.jpg?v=1714390700	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2748a6b4.jpg	(from https://lacheie.com/)
00:14:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:35%20GMT	http://lacheie.com/cdn/shop/files/IMG_4077.jpg?v=1714390644	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40773e94.jpg	(from https://lacheie.com/)
00:14:35	1087975/1087975	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2008:20:36%20GMT	https://lacheie.com/cdn/shop/files/IMG_2748.jpg?v=1714390700	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2748a6b4.jpg	(from https://lacheie.com/)
00:14:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:37%20GMT	http://lacheie.com/cdn/shop/files/IMG_2731.jpg?v=1714390661	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2731e2a1.jpg	(from https://lacheie.com/)
00:14:36	344617/344617	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:37%20GMT	https://lacheie.com/cdn/shop/files/IMG_4077.jpg?v=1714390644	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40773e94.jpg	(from https://lacheie.com/)
00:14:38	50404/50404	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:37%20GMT	https://lacheie.com/cdn/shop/files/IMG_2731.jpg?v=1714390661	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2731e2a1.jpg	(from https://lacheie.com/)
00:14:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:37%20GMT	http://lacheie.com/cdn/shop/files/IMG_3724.png?v=1716500699	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_37240e59.png	(from https://lacheie.com/)
00:14:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:39%20GMT	http://lacheie.com/cdn/shop/files/IMG_2729.jpg?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2729fbb9.jpg	(from https://lacheie.com/)
00:14:39	4805812/4805812	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2008:20:36%20GMT	https://lacheie.com/cdn/shop/files/IMG_3724.png?v=1716500699	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_37240e59.png	(from https://lacheie.com/)
00:14:39	6244/6244	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jun%202024%2021:51:24%20GMT	https://lacheie.com/cdn/shop/files/IMG_2729.jpg?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_2729fbb9.jpg	(from https://lacheie.com/)
00:14:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:40%20GMT	http://lacheie.com/cdn/shop/files/IMG_4073.jpg?v=1714390643	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4073271f.jpg	(from https://lacheie.com/)
00:14:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:42%20GMT	http://lacheie.com/cdn/shop/files/IMG_4092.jpg?v=1714390576	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4092dd2a.jpg	(from https://lacheie.com/)
00:14:41	276722/276722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:41%20GMT	https://lacheie.com/cdn/shop/files/IMG_4073.jpg?v=1714390643	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4073271f.jpg	(from https://lacheie.com/)
00:14:43	52883/52883	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:42%20GMT	https://lacheie.com/cdn/shop/files/IMG_4092.jpg?v=1714390576	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4092dd2a.jpg	(from https://lacheie.com/)
00:14:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:42%20GMT	http://lacheie.com/cdn/shop/files/IMG_4084.jpg?v=1714390602	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40847d37.jpg	(from https://lacheie.com/)
00:14:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:44%20GMT	http://lacheie.com/cdn/shop/files/IMG_4086.jpg?v=1714390600	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4086794f.jpg	(from https://lacheie.com/)
00:14:44	131199/131199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:44%20GMT	https://lacheie.com/cdn/shop/files/IMG_4084.jpg?v=1714390602	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40847d37.jpg	(from https://lacheie.com/)
00:14:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:46%20GMT	http://lacheie.com/cdn/shop/files/IMG_4101.jpg?v=1714390609	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4101ee77.jpg	(from https://lacheie.com/)
00:14:46	127846/127846	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:45%20GMT	https://lacheie.com/cdn/shop/files/IMG_4086.jpg?v=1714390600	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4086794f.jpg	(from https://lacheie.com/)
00:14:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:48%20GMT	http://lacheie.com/cdn/shop/files/IMG_4088.jpg?v=1714390610	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4088615c.jpg	(from https://lacheie.com/)
00:14:48	215995/215995	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:47%20GMT	https://lacheie.com/cdn/shop/files/IMG_4101.jpg?v=1714390609	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4101ee77.jpg	(from https://lacheie.com/)
00:14:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:50%20GMT	http://lacheie.com/cdn/shop/files/IMG_4100.jpg?v=1714390597	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_41006937.jpg	(from https://lacheie.com/)
00:14:50	212629/212629	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:49%20GMT	https://lacheie.com/cdn/shop/files/IMG_4088.jpg?v=1714390610	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4088615c.jpg	(from https://lacheie.com/)
00:14:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:51%20GMT	http://lacheie.com/cdn/shop/files/IMG_4082.jpg?v=1714390594	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40827e5b.jpg	(from https://lacheie.com/)
00:14:52	115164/115164	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:51%20GMT	https://lacheie.com/cdn/shop/files/IMG_4100.jpg?v=1714390597	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_41006937.jpg	(from https://lacheie.com/)
00:14:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:53%20GMT	http://lacheie.com/cdn/shop/files/IMG_4106.jpg?v=1714390587	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4106d1f8.jpg	(from https://lacheie.com/)
00:14:54	108316/108316	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:53%20GMT	https://lacheie.com/cdn/shop/files/IMG_4082.jpg?v=1714390594	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40827e5b.jpg	(from https://lacheie.com/)
00:14:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:56%20GMT	http://lacheie.com/cdn/shop/files/IMG_4093.jpg?v=1714390585	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_409336a3.jpg	(from https://lacheie.com/)
00:14:56	84469/84469	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:55%20GMT	https://lacheie.com/cdn/shop/files/IMG_4106.jpg?v=1714390587	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_4106d1f8.jpg	(from https://lacheie.com/)
00:14:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:57%20GMT	http://lacheie.com/cdn/shop/files/IMG_4091.webp?v=1714390577	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40913d5f.webp	(from https://lacheie.com/)
00:14:58	59380/59380	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:14:57%20GMT	https://lacheie.com/cdn/shop/files/IMG_4093.jpg?v=1714390585	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_409336a3.jpg	(from https://lacheie.com/)
00:15:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:14:59%20GMT	http://lacheie.com/cdn/shop/files/IMG_4103.jpg?v=1714390577	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_41033d5f.jpg	(from https://lacheie.com/)
00:15:00	110884/110884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202024%2015:56:34%20GMT	https://lacheie.com/cdn/shop/files/IMG_4091.webp?v=1714390577	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40913d5f.jpg	(from https://lacheie.com/)
00:15:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:01%20GMT	http://lacheie.com/cdn/shop/files/IMG_4078.jpg?v=1716500696	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40786bdc.jpg	(from https://lacheie.com/)
00:15:02	32797/32797	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:01%20GMT	https://lacheie.com/cdn/shop/files/IMG_4103.jpg?v=1714390577	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_41033d5f.jpg	(from https://lacheie.com/)
00:15:03	14549/14549	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:03%20GMT	https://lacheie.com/cdn/shop/files/IMG_4078.jpg?v=1716500696	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40786bdc.jpg	(from https://lacheie.com/)
00:15:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:03%20GMT	http://lacheie.com/cdn/shop/files/IMG_4075.jpg?v=1714390621	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40758ffc.jpg	(from https://lacheie.com/)
00:15:03	104172/104172	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:04%20GMT	https://lacheie.com/cdn/shop/files/IMG_4075.jpg?v=1714390621	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/IMG_40758ffc.jpg	(from https://lacheie.com/)
00:15:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:05%20GMT	http://lacheie.com/cdn/shop/files/B4E113C0-159A-43AB-974C-E2DA3BE52F1D.jpg?v=1716443468	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/B4E113C0-159A-43AB-974C-E2DA3BE52F1D7ce9.jpg	(from https://lacheie.com/)
00:15:04	143706/143706	---M-Z	200	added ('OK')	application/javascript	etag:W/%222315a-9NyNRghnOcWBIRhbLQ9OGQcQ8Rs%22	https://cdn.jsdelivr.net/npm/swiper@8.4.7/swiper-bundle.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.jsdelivr.net/npm/swiper@8.4.7/swiper-bundle.min.js	(from https://lacheie.com/)
00:15:05	90605/90605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:05%20GMT	https://lacheie.com/cdn/shop/files/B4E113C0-159A-43AB-974C-E2DA3BE52F1D.jpg?v=1716443468	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/B4E113C0-159A-43AB-974C-E2DA3BE52F1D7ce9.jpg	(from https://lacheie.com/)
00:15:05	18431/18431	---M-Z	200	added ('OK')	text/css	etag:W/%2247ff-d3a3yEz+9uIdA7uPkGvhHx1zZd4%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	(from https://lacheie.com/)
00:15:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:06%20GMT	http://lacheie.com/cdn/shop/files/preview_images/95c60c5a290f4014a4c13f0698625779.thumbnail.0000000000_small.jpg?v=1715636581	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/95c60c5a290f4014a4c13f0698625779.thumbnail.0000000000_smalla837.jpg	(from https://lacheie.com/)
00:15:07	3344/3344	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:08%20GMT	https://lacheie.com/cdn/shop/files/preview_images/95c60c5a290f4014a4c13f0698625779.thumbnail.0000000000_small.jpg?v=1715636581	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/95c60c5a290f4014a4c13f0698625779.thumbnail.0000000000_smalla837.jpg	(from https://lacheie.com/)
00:15:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:08%20GMT	http://lacheie.com/cdn/shop/files/preview_images/fe3f9b85cced4ce086e15766e397a05e.thumbnail.0000000000_small.jpg?v=1715980529	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/fe3f9b85cced4ce086e15766e397a05e.thumbnail.0000000000_small1f3d.jpg	(from https://lacheie.com/)
00:15:08	2093/2093	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:08%20GMT	https://lacheie.com/cdn/shop/files/preview_images/fe3f9b85cced4ce086e15766e397a05e.thumbnail.0000000000_small.jpg?v=1715980529	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/fe3f9b85cced4ce086e15766e397a05e.thumbnail.0000000000_small1f3d.jpg	(from https://lacheie.com/)
00:15:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:09%20GMT	http://lacheie.com/cdn/shop/files/preview_images/ae4ec156c35842e680c5cb768da21f68.thumbnail.0000000000_small.jpg?v=1715459258	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/ae4ec156c35842e680c5cb768da21f68.thumbnail.0000000000_smalld47f.jpg	(from https://lacheie.com/)
00:15:08	3941/3941	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:09%20GMT	https://lacheie.com/cdn/shop/files/preview_images/ae4ec156c35842e680c5cb768da21f68.thumbnail.0000000000_small.jpg?v=1715459258	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/ae4ec156c35842e680c5cb768da21f68.thumbnail.0000000000_smalld47f.jpg	(from https://lacheie.com/)
00:15:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:09%20GMT	http://lacheie.com/cdn/shop/files/preview_images/1bd52286a31c4942a75fccf7fd9ec37a.thumbnail.0000000000_small.jpg?v=1715457412	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/1bd52286a31c4942a75fccf7fd9ec37a.thumbnail.0000000000_smalled59.jpg	(from https://lacheie.com/)
00:15:09	2416/2416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:10%20GMT	https://lacheie.com/cdn/shop/files/preview_images/1bd52286a31c4942a75fccf7fd9ec37a.thumbnail.0000000000_small.jpg?v=1715457412	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/1bd52286a31c4942a75fccf7fd9ec37a.thumbnail.0000000000_smalled59.jpg	(from https://lacheie.com/)
00:15:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:10%20GMT	http://lacheie.com/cdn/shop/files/preview_images/86f4dd3604fd417ab7ad06d23cc06115.thumbnail.0000000000_small.jpg?v=1715613467	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/86f4dd3604fd417ab7ad06d23cc06115.thumbnail.0000000000_smallcb30.jpg	(from https://lacheie.com/)
00:15:10	3252/3252	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:10%20GMT	https://lacheie.com/cdn/shop/files/preview_images/86f4dd3604fd417ab7ad06d23cc06115.thumbnail.0000000000_small.jpg?v=1715613467	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/86f4dd3604fd417ab7ad06d23cc06115.thumbnail.0000000000_smallcb30.jpg	(from https://lacheie.com/)
00:15:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:11%20GMT	http://lacheie.com/cdn/shop/files/preview_images/ea95c9ff711a4d33a2420cf6a178db8a.thumbnail.0000000000_small.jpg?v=1715458286	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/ea95c9ff711a4d33a2420cf6a178db8a.thumbnail.0000000000_smallc1bc.jpg	(from https://lacheie.com/)
00:15:11	3384/3384	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:11%20GMT	https://lacheie.com/cdn/shop/files/preview_images/ea95c9ff711a4d33a2420cf6a178db8a.thumbnail.0000000000_small.jpg?v=1715458286	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/ea95c9ff711a4d33a2420cf6a178db8a.thumbnail.0000000000_smallc1bc.jpg	(from https://lacheie.com/)
00:15:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:11%20GMT	http://lacheie.com/cdn/shop/files/preview_images/a33c84e92b8e4c5c98aeeddedaa209ea.thumbnail.0000000000_small.jpg?v=1715698833	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/a33c84e92b8e4c5c98aeeddedaa209ea.thumbnail.0000000000_small44c8.jpg	(from https://lacheie.com/)
00:15:11	1773/1773	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:12%20GMT	https://lacheie.com/cdn/shop/files/preview_images/a33c84e92b8e4c5c98aeeddedaa209ea.thumbnail.0000000000_small.jpg?v=1715698833	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/a33c84e92b8e4c5c98aeeddedaa209ea.thumbnail.0000000000_small44c8.jpg	(from https://lacheie.com/)
00:15:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:12%20GMT	http://lacheie.com/cdn/shop/files/preview_images/2611a923d29148789c2eeb74ecfb8ca7.thumbnail.0000000000_small.jpg?v=1715458001	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/2611a923d29148789c2eeb74ecfb8ca7.thumbnail.0000000000_small78f7.jpg	(from https://lacheie.com/)
00:15:12	2677/2677	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2021:15:13%20GMT	https://lacheie.com/cdn/shop/files/preview_images/2611a923d29148789c2eeb74ecfb8ca7.thumbnail.0000000000_small.jpg?v=1715458001	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/preview_images/2611a923d29148789c2eeb74ecfb8ca7.thumbnail.0000000000_small78f7.jpg	(from https://lacheie.com/)
00:15:12	146371/146371	---M-Z	200	added ('OK')	application/javascript	etag:W/%2223bc3-De4Q6Sgm/Fz+fS+tL3MNMlMHbHo%22	https://cdn.jsdelivr.net/npm/swiper@6.8.4/swiper-bundle.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/cdn.jsdelivr.net/npm/swiper@6.8.4/swiper-bundle.min.js	(from https://lacheie.com/)
00:15:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:13%20GMT	http://lacheie.com/cdn/fonts/assistant/assistant_n4.bcd3d09dcb631dec5544b8fb7b154ff234a44630.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=8cd1228d1ef20f6f039227fb53e1f014e71e11da8df5ec928c22ab57bc1cd80c	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/assistant/assistant_n4.bcd3d09dcb631dec5544b8fb7b154ff234a44630339b.woff2	(from https://lacheie.com/)
00:15:14	17000/17000	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jun%202024%2009:02:14%20GMT	https://lacheie.com/cdn/fonts/assistant/assistant_n4.bcd3d09dcb631dec5544b8fb7b154ff234a44630.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=8cd1228d1ef20f6f039227fb53e1f014e71e11da8df5ec928c22ab57bc1cd80c	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/assistant/assistant_n4.bcd3d09dcb631dec5544b8fb7b154ff234a44630339b.woff2	(from https://lacheie.com/)
00:15:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:15%20GMT	http://lacheie.com/cdn/fonts/assistant/assistant_n4.a2d012304becc2a26f1ded1acc136fcab85c9afd.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=c31400f4e47ddf9c0f16117a8e828aeb0b8d1ad8593a005dec9b5b619314135d	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/assistant/assistant_n4.a2d012304becc2a26f1ded1acc136fcab85c9afd567f.woff	(from https://lacheie.com/)
00:15:14	17040/17040	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20May%202024%2013:12:33%20GMT	https://lacheie.com/cdn/fonts/assistant/assistant_n4.a2d012304becc2a26f1ded1acc136fcab85c9afd.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=c31400f4e47ddf9c0f16117a8e828aeb0b8d1ad8593a005dec9b5b619314135d	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/assistant/assistant_n4.a2d012304becc2a26f1ded1acc136fcab85c9afd567f.woff	(from https://lacheie.com/)
00:15:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:15%20GMT	http://lacheie.com/cdn/shop/files/qwerty_key_logo_300x300.png?v=1715742218	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/qwerty_key_logo_300x300b37e.png	(from https://lacheie.com/)
